"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","Significance"
"HDAC1",280.158151445182,0.259884685298578,0.166563502340561,1.56027389942371,0.118695168586633,0.442415551663363,"HDAC1","3065","Not Significant"
"LOC101929464",11.1329926516373,0.559698499880403,0.272304729945448,2.0554123315909,0.0398391954208061,0.283401610853695,"LOC101929464",NA,"Not Significant"
"ZSCAN20",172.0514388987,0.287508356733227,0.129068344542394,2.22756678062754,0.0259094179464357,0.241151090799221,"ZSCAN20","7579","Not Significant"
"PHC2",1392.66663437578,-0.232330072610494,0.132183449429595,-1.75763360400305,0.078809871775013,0.37550125598462,"PHC2","1912","Not Significant"
"CSMD2-AS1",13.5116383075165,0.480128204915031,0.251677527107577,1.90771186618424,0.0564284671929695,0.331259174289408,"CSMD2-AS1","402779","Not Significant"
"DLGAP3",3065.12536493883,0.0831701602989913,0.29829356477916,0.278819827576789,0.780383097430451,0.923088592042231,"DLGAP3","58512","Not Significant"
"AGO3",515.961206320697,0.12777548857893,0.110912539311776,1.15203825799852,0.249305352487995,0.593704966490831,"AGO3","192669","Not Significant"
"COL8A2",87.5120378939242,0.363607927489871,0.332380740309597,1.09395005002753,0.273976885949235,0.61657650036793,"COL8A2","1296","Not Significant"
"AGO4",639.503062940132,-0.0231450031127713,0.0981150272072401,-0.23589661819982,0.813512892494305,0.936813838518583,"AGO4","192670","Not Significant"
"ZMYM4",1178.57986667389,0.0747403771980756,0.106649618599418,0.700803042520052,0.483425939058352,0.775441245806509,"ZMYM4","9202","Not Significant"
"KIAA0319L",1468.96846611693,-0.0385799279755425,0.0830927228411189,-0.464299720317397,0.642433024341179,0.860881211722603,"KIAA0319L","79932","Not Significant"
"TFAP2E",167.972568917954,0.299450593320169,0.207115079557564,1.44581743618017,0.14822841425433,0.48256547480821,"TFAP2E","339488","Not Significant"
"STK40",744.91237753825,-0.0493629994804864,0.20397729322721,-0.242002424385057,0.808778284671975,0.93489567183187,"STK40","83931","Not Significant"
"GRIK3",1261.93306868285,-0.187871385014662,0.193525616612443,-0.970783032774913,0.331656333515962,0.667562960051535,"GRIK3","2899","Not Significant"
"YRDC",100.571305933648,-0.135925400351612,0.146630521634434,-0.926992544502355,0.353930405230308,0.685787224844317,"YRDC","79693","Not Significant"
"SNIP1",208.26997467486,-0.203637574889125,0.13614391633318,-1.49575229194061,0.134718217873224,0.463685802981156,"SNIP1","79753","Not Significant"
"INPP5B",514.972074112026,0.0913497205464691,0.0972340674059193,0.93948266264657,0.347482989560208,0.681534654082303,"INPP5B","3633","Not Significant"
"RRAGC",243.132207974168,-0.0305767877770351,0.128319514462264,-0.238286342534651,0.811659013391886,0.936104538241183,"RRAGC","64121","Not Significant"
"BMP8B",160.370076696074,0.167199186165082,0.236385728356605,0.7073150622395,0.47937070730455,0.773636277715179,"BMP8B","656","Not Significant"
"BMP8A",336.140072179273,0.1987873934935,0.162406182546334,1.22401370672441,0.22094705687899,0.569437351690267,"BMP8A","353500","Not Significant"
"RLF",785.566903972504,-0.129684878419873,0.0922324349735655,-1.40606586454149,0.159704567550636,0.499309749277278,"RLF","6018","Not Significant"
"SCMH1",589.904415521318,0.148615390832702,0.0997765229283089,1.48948256033621,0.136360342348951,0.466055187946639,"SCMH1","22955","Not Significant"
"NFYC-AS1",55.7951535736326,0.245471522548641,0.184078921137245,1.33351239257657,0.182363711423151,0.527157423315502,"NFYC-AS1","100130557","Not Significant"
"KCNQ4",154.684473131284,0.375962676640292,0.258536590028662,1.45419523247604,0.145892186413318,0.480762850557074,"KCNQ4","9132","Not Significant"
"HIVEP3",1716.88750265509,0.180218598180264,0.164766742074595,1.09378018835059,0.27405139515156,0.616652838248062,"HIVEP3","59269","Not Significant"
"FOXJ3",1033.08953870744,-0.0950595109291525,0.0978046040219649,-0.971932884752583,0.331083938694705,0.666966540095882,"FOXJ3","22887","Not Significant"
"RIMKLA",600.911430518482,-0.0883238441031418,0.237606299486283,-0.371723495101361,0.710098729993866,0.89259987071275,"RIMKLA","284716","Not Significant"
"CFAP57",27.350246347309,-0.277634246891443,0.255846145017792,-1.08516095433893,0.27785037428707,0.619930757211798,"CFAP57","149465","Not Significant"
"SZT2",1896.17510463788,0.130249860735809,0.153482571055528,0.848629651171832,0.396087402418201,0.716331457520741,"SZT2","23334","Not Significant"
"TMEM269",7.79978935518231,-1.12157883092882,0.394086221891217,-2.84602396284338,0.0044268863434708,0.122906100637825,"TMEM269","100129924","Not Significant"
"TIE1",392.99282101237,0.332249261518622,0.195841159040135,1.69652417881438,0.0897866551611979,0.397409790752168,"TIE1","7075","Not Significant"
"ERI3-IT1",79.2183740625882,0.858037022504951,0.217617244136391,3.94287238545846,8.05115010971105e-05,0.0210845082921254,"ERI3-IT1","100874278","Not Significant"
"ERI3",974.8609697747,-0.0959716357223526,0.0863965616843541,-1.11082702657752,0.266642810801781,0.607696096058398,"ERI3","79033","Not Significant"
"ST3GAL3",382.892319591738,-0.15939342463047,0.126853189671757,-1.25651885492917,0.2089279142145,0.556201025548728,"ST3GAL3","6487","Not Significant"
"IPO13",1834.50689177856,-0.1907686798932,0.18286613196029,-1.04321493459831,0.296848758108095,0.637844364006178,"IPO13","9670","Not Significant"
"KDM4A-AS1",26.0833307714211,0.0990828097857044,0.224714894290874,0.440926757874137,0.659266021544494,0.87013503098012,"KDM4A-AS1","100132774","Not Significant"
"KIF2C",24.0238978085792,0.209490722558076,0.227803965410363,0.919609639721166,0.357776787444667,0.688573215467113,"KIF2C","11004","Not Significant"
"EIF2B3",246.811353920219,-0.168376959343156,0.117051556177797,-1.4384854404447,0.150296365599412,0.486021117948024,"EIF2B3","8891","Not Significant"
"TESK2",183.544902626804,-0.0538206993566898,0.211513871904004,-0.254454702531834,0.799144294725547,0.931275566480824,"TESK2","10420","Not Significant"
"ZSWIM5",306.606343345754,0.104855088796235,0.0887785565345366,1.18108575864763,0.2375686568062,0.582993845869998,"ZSWIM5","57643","Not Significant"
"MAST2",1274.08441736763,0.154140354082038,0.0908583110668541,1.69649151819057,0.089792835106341,0.397409790752168,"MAST2","23139","Not Significant"
"PIK3R3",725.716728420605,0.0402623218317689,0.165929201252569,0.242647596250907,0.808278406373521,0.934599299621679,"PIK3R3","8503","Not Significant"
"MKNK1",400.973419560136,-0.0131343377529493,0.134313464714883,-0.0977886899189931,0.92210008847461,0.976060376956416,"MKNK1","8569","Not Significant"
"POMGNT1",919.893096513419,0.0129806876252234,0.127148025985441,0.102091145533866,0.918684329132952,0.975439010002875,"POMGNT1","55624","Not Significant"
"CYP4X1",164.422654436456,-0.200011549087534,0.234391437808985,-0.853322761945477,0.393480340767801,0.714444153265434,"CYP4X1","260293","Not Significant"
"CYP4Z1",29.811156511503,0.238628341773879,0.238498683066398,1.00054364538124,0.31704748684387,0.655417414332403,"CYP4Z1","199974","Not Significant"
"CMPK1",726.892863472926,0.159562180821386,0.154884464925708,1.03020132392181,0.302915508384404,0.644018437677356,"CMPK1","51727","Not Significant"
"SPATA6",306.710794022777,0.0101933708145726,0.231298108325972,0.0440702731567823,0.964848388338082,0.991293911615871,"SPATA6","54558","Not Significant"
"ELAVL4",697.324387921392,-0.304373513100026,0.281003160911652,-1.08316757759078,0.278734048039912,0.620659455851257,"ELAVL4","1996","Not Significant"
"TTC39A",84.1153312381174,0.24499334999918,0.210102889262519,1.16606368841061,0.243588696468154,0.588859335258447,"TTC39A","22996","Not Significant"
"OSBPL9",513.078140939043,-0.0185520874804129,0.184071218630618,-0.100787551787995,0.919719108753393,0.975846775395036,"OSBPL9","114883","Not Significant"
"EPS15",2754.67210278501,-0.224519863275063,0.145311284965783,-1.54509584942375,0.122323080800375,0.447849020740328,"EPS15","2060","Not Significant"
"NRDC",1714.82139667515,-0.100908372461237,0.0768159814917078,-1.31363774180416,0.188968141391034,0.53412579588874,"NRDC","4898","Not Significant"
"ZFYVE9",1285.76451331207,-0.0503884948041732,0.139922179910896,-0.360117994418478,0.71875889670941,0.896470725044058,"ZFYVE9","9372","Not Significant"
"ZCCHC11",1039.80006728218,0.300915869446748,0.143980115287229,2.08998213987012,0.0366194041005969,0.274402143009146,"ZCCHC11",NA,"Not Significant"
"ZYG11B",1443.91151558575,-0.168429839932217,0.169666295724379,-0.992712425370741,0.320850117936318,0.657678242903477,"ZYG11B","79699","Not Significant"
"CC2D1B",761.443268313126,0.275978242996536,0.18840443684164,1.46481817319676,0.142970532294443,0.476535334455532,"CC2D1B","200014","Not Significant"
"GLIS1",219.903538356778,0.316413093848616,0.220508611544234,1.43492397703998,0.151308762338612,0.487561747280497,"GLIS1","148979","Not Significant"
"NDC1",154.979413784266,-0.0302720620417469,0.174004498514879,-0.173972870242538,0.861886783479865,0.955777789515573,"NDC1","55706","Not Significant"
"LRP8",820.528926637583,-0.216872762004693,0.124472988108027,-1.74232791629036,0.0814510812671294,0.380730840360521,"LRP8","7804","Not Significant"
"HSPB11",78.2349267970325,-0.185464657433302,0.112183478705054,-1.65322612183309,0.0982848520762703,0.411492775097683,"HSPB11",NA,"Not Significant"
"ACOT11",449.446309756224,-0.0265994537540576,0.237334433073247,-0.112075830757556,0.910763280930876,0.972443034817373,"ACOT11","26027","Not Significant"
"SSBP3",1299.04595382629,-0.178312573520825,0.160519235599681,-1.11084863352775,0.266633508672418,0.607696096058398,"SSBP3","23648","Not Significant"
"CYB5RL",103.464196882762,0.291725375125799,0.106850999254481,2.73020727144547,0.00632945166638505,0.137953665694687,"CYB5RL","606495","Not Significant"
"PLPP3",2440.96123660929,-0.0492296740890396,0.203860245849154,-0.24148736740692,0.809177406167781,0.934962840407709,"PLPP3","8613","Not Significant"
"C1orf168",11.1321949744621,0.0542712264664487,0.259797888414817,0.20889787364166,0.834527964131614,0.945224268332768,"C1orf168",NA,"Not Significant"
"PRKAA2",456.064501224797,-0.0452118422087523,0.213718439548686,-0.21154862586601,0.832459192703443,0.944057023131174,"PRKAA2","5563","Not Significant"
"DAB1-AS1",10.9604859728667,0.173469371543565,0.316972607430669,0.547269282824408,0.584193743799207,0.831649852350084,"DAB1-AS1","101926890","Not Significant"
"OMA1",204.752774026973,0.265261401898561,0.258460252248476,1.02631410281047,0.304743551860143,0.645657254035912,"OMA1","115209","Not Significant"
"HOOK1",359.78160352233,-0.09298486730138,0.214813727491818,-0.432862780172751,0.665114461091545,0.872394528244186,"HOOK1","51361","Not Significant"
"LOC101926964",54.3101049687228,0.104965275261155,0.270975262132931,0.387361098703033,0.698488898873075,0.886902752109253,"LOC101926964","101926964","Not Significant"
"PATJ",578.607160150274,0.261058594047827,0.200077499471236,1.30478736858343,0.191965261459381,0.537685974266309,"PATJ","10207","Not Significant"
"KANK4",48.6596259861903,0.658448809694909,0.387244628323337,1.70034330119907,0.0890663700357951,0.396419706337426,"KANK4","163782","Not Significant"
"DOCK7",1136.39009415519,0.00643750158152056,0.157697178868757,0.0408219197559531,0.967437864484002,0.991529393639112,"DOCK7","85440","Not Significant"
"ATG4C",365.992255643424,0.272807105925041,0.287052389410022,0.950373924724128,0.341922288438528,0.676839916019672,"ATG4C","84938","Not Significant"
"PGM1",647.025829344136,-0.13499856412786,0.115868463592572,-1.16510187450621,0.243977758204523,0.589272201630321,"PGM1","5236","Not Significant"
"ROR1",66.5557283446116,0.0960695562556936,0.340833568212807,0.281866474477392,0.778045897133284,0.922142707205706,"ROR1","4919","Not Significant"
"RAVER2",350.723870674377,0.223671320671293,0.173622191785981,1.28826458398248,0.197653876994294,0.544086805403685,"RAVER2","55225","Not Significant"
"JAK1",1799.00032061508,-0.0286064453031461,0.0722285745995511,-0.396054407299958,0.692064891639491,0.885230146067655,"JAK1","3716","Not Significant"
"DNAJC6",4330.25804103763,-0.346402935308125,0.212104319941714,-1.63317246628129,0.102432729058004,0.4185331525416,"DNAJC6","9829","Not Significant"
"AK4",794.680802554578,0.229229964648097,0.182906690834544,1.25326177846308,0.21011045348602,0.556735358797692,"AK4","205","Not Significant"
"PDE4B",1606.0620979134,-0.32807281441699,0.193314703337111,-1.69709188568487,0.0896792900654872,0.397381563123884,"PDE4B","5142","Not Significant"
"TCTEX1D1",15.6345462171329,-0.468311038226849,0.328514730032042,-1.42554045653043,0.154001034211938,0.491787968577039,"TCTEX1D1",NA,"Not Significant"
"WDR78",183.870777012219,0.407792103984554,0.207197931048013,1.96812826229457,0.0490532817398393,0.311556104618538,"WDR78",NA,"Not Significant"
"SLC35D1",284.367303231445,0.150228791648286,0.133219663231685,1.12767731132167,0.259456222999059,0.602541543432519,"SLC35D1","23169","Not Significant"
"SERBP1",1001.61200777416,0.0095487520934,0.107375020838252,0.0889289894321335,0.929138344583986,0.978491171491213,"SERBP1","26135","Not Significant"
"GNG12",403.747887840972,-0.0666708861169322,0.216467092655622,-0.307995480047395,0.758085771676145,0.913188105317638,"GNG12","55970","Not Significant"
"GNG12-AS1",46.6411574939323,-0.150440307035301,0.217037653294137,-0.693153030139978,0.488213520990084,0.778707053611849,"GNG12-AS1","100289178","Not Significant"
"WLS",1195.57815940219,-0.145640351382039,0.159114325066929,-0.915318915005153,0.360024232018891,0.690682233197378,"WLS","79971","Not Significant"
"DEPDC1",5.28041875408946,-0.618205891267214,0.42316062357391,-1.4609248990277,0.144036052668606,0.477695684988361,"DEPDC1","55635","Not Significant"
"LRRC40",196.714155300285,-0.387244485778707,0.190732301808478,-2.0303036355507,0.0423256849091706,0.291845223704204,"LRRC40","55631","Not Significant"
"ANKRD13C",590.279987210477,-0.183241726800132,0.0899761425580481,-2.0365590432143,0.0416942506414345,0.290136351816683,"ANKRD13C","81573","Not Significant"
"PIN1P1",35.3790272514463,-0.138713795610217,0.205725467382139,-0.674266523125956,0.500141883346392,0.786651616553348,"PIN1P1","5301","Not Significant"
"PTGER3",70.6906379692268,-0.459196910248615,0.474183031656538,-0.96839591379816,0.332846679430689,0.668494510165648,"PTGER3","5733","Not Significant"
"ERICH3",1015.52674615983,-0.334158924113538,0.265093669594945,-1.26053151183928,0.20747768762407,0.554738336706764,"ERICH3","127254","Not Significant"
"SLC44A5",92.711187087566,-0.188774836647026,0.222580185182853,-0.848120584013103,0.396370819166881,0.716708946810889,"SLC44A5","204962","Not Significant"
"MSH4",48.4083962837476,0.489706600357312,0.31637079390447,1.54788814199196,0.121649230082534,0.446897168433739,"MSH4","4438","Not Significant"
"ST6GALNAC5",448.128100950206,-0.0732121153018006,0.400382303285313,-0.182855522586945,0.854911382239574,0.953165407434249,"ST6GALNAC5","81849","Not Significant"
"NEXN",47.7078512264827,0.026064267975195,0.202777189247043,0.128536489099082,0.897724423583476,0.968418140487554,"NEXN","91624","Not Significant"
"GIPC2",13.0549982156565,-0.328907199403761,0.363875927195269,-0.90389930968766,0.366048795248843,0.69556441418109,"GIPC2","54810","Not Significant"
"MIGA1",811.374935853475,-0.326529315994058,0.19302354493623,-1.69165536827093,0.0907117029119133,0.398808236990245,"MIGA1","374986","Not Significant"
"AK5",3723.44674065341,-0.368519974446144,0.244861071760656,-1.50501658673765,0.132319812398982,0.460613405545815,"AK5","26289","Not Significant"
"ZZZ3",936.261976571678,0.216507742284353,0.167963832625062,1.28901406273369,0.197393197678573,0.544045902662961,"ZZZ3","26009","Not Significant"
"ADGRL4",116.3388165953,-0.0239514732047772,0.284816928115627,-0.0840942754464848,0.932981476055355,0.980028682846953,"ADGRL4","64123","Not Significant"
"ADGRL2",994.60206299044,0.0144363212480838,0.264665982341292,0.0545454354215717,0.956500610213831,0.988693032787549,"ADGRL2","23266","Not Significant"
"PRKACB",3232.64092738063,-0.219742089726108,0.223527333320112,-0.983065858041696,0.325575026507386,0.66142012371438,"PRKACB","5567","Not Significant"
"SAMD13",10.5514790559449,0.0053875849466469,0.343517563856905,0.0156835792794896,0.987486827224105,0.995840848514793,"SAMD13","148418","Not Significant"
"LINC01725",12.9675382601753,0.0599538840274096,0.317255932416127,0.188976400128497,0.850111313477182,0.950908762289191,"LINC01725","101927587","Not Significant"
"LOC101927560",15.8245969663752,-0.0240160098107352,0.280204427052788,-0.0857088878407006,0.931697836655591,0.979681398262881,"LOC101927560","101927560","Not Significant"
"TTLL7",2680.01448640696,0.215794413444763,0.257435912088489,0.838245183797773,0.401893015254202,0.720839652655721,"TTLL7","79739","Not Significant"
"LINC01461",13.8134538357359,-0.072225474625271,0.329291593934727,-0.219335919761097,0.826388383129957,0.941825791813494,"LINC01461","103695366","Not Significant"
"C1orf52",267.487501532709,-0.253557594155964,0.146787552126132,-1.72737804046277,0.0840997917943103,0.386325450714651,"C1orf52","148423","Not Significant"
